timestamp_us,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_x,adxl_y,adxl_z,altitude
107690558,22,-9,4246,36,-40,-17,4,-2,18,387.9425
107695556,-3,8,4232,34,-39,-16,4,-3,19,387.95712
107700558,-1,1,4238,37,-42,-14,5,-3,19,387.9467
107705556,1,5,4217,37,-42,-14,5,-3,21,387.9451
107710558,7,-13,4228,36,-40,-16,5,-4,21,387.9425
107715556,24,6,4224,35,-41,-14,5,-4,21,387.94772
107720558,-15,3,4227,36,-41,-17,5,0,20,387.92633
107725556,-20,11,4230,38,-42,-15,5,0,20,387.91693
107730558,7,-9,4216,37,-43,-16,5,-2,23,387.9018
107738556,-8,-2,4242,36,-42,-17,5,-1,18,387.9096
107740558,-7,12,4252,34,-38,-14,5,-1,18,387.90857
107745556,0,5,4231,38,-41,-15,5,-1,18,387.94092
107750558,10,-4,4217,33,-42,-18,4,-2,19,387.92633
107755556,-15,-21,4227,37,-44,-14,4,-2,19,387.9545
107760558,5,13,4249,36,-43,-14,6,-2,22,387.9425
107765556,0,-14,4225,36,-43,-15,6,-2,22,387.91327
107770558,4,-27,4224,40,-43,-17,5,0,18,387.96704
107775556,15,-4,4220,36,-43,-14,5,0,18,387.98322
107780558,-12,11,4218,38,-42,-14,3,-2,18,387.9467
107785556,6,-2,4231,35,-39,-16,3,-2,18,387.9279
107790558,2,4,4226,38,-42,-17,4,-1,20,387.93988
107795556,-16,8,4225,34,-42,-13,4,-1,20,387.9357
107800558,-1,15,4225,37,-41,-16,5,-1,19,387.91693
107805556,-23,10,4227,35,-41,-16,5,-1,19,387.90335
107810558,21,-17,4234,38,-44,-12,4,-3,19,387.92526
107815556,-11,1,4248,37,-42,-15,4,-3,19,387.95868
107820558,18,28,4269,36,-42,-12,4,-2,19,387.9425
107825556,-10,-2,4222,37,-40,-14,4,-2,19,387.97122
107830558,8,23,4225,37,-41,-15,5,-2,19,387.94092
107838556,-1,0,4234,37,-41,-14,5,-2,19,387.95294
107840558,13,13,4217,35,-41,-11,5,-2,22,387.96024
107845556,-11,-1,4257,37,-40,-11,5,-2,22,387.96442
107850558,35,13,4221,36,-38,-12,3,-2,20,387.97748
107855556,9,-10,4241,35,-40,-16,3,-2,20,387.95554
107860558,-15,-3,4226,37,-42,-14,4,-3,21,387.9451
107865556,-14,-5,4220,36,-43,-16,4,-3,21,387.9467
107870558,18,-5,4224,37,-41,-17,3,-1,20,387.92633
107875556,-14,-6,4241,39,-45,-17,3,-1,20,387.9237
107880558,-7,2,4214,37,-44,-15,4,-2,21,387.97122
107885556,-14,2,4215,36,-42,-16,4,-2,21,387.96704
107890558,16,4,4228,37,-43,-16,5,-2,20,387.98322
107895556,13,-3,4228,35,-39,-14,5,-2,20,387.98688
107900558,-8,-16,4227,36,-42,-17,5,-2,20,387.97644
107905556,4,-32,4222,33,-43,-18,4,-2,20,387.95712
107910558,7,-11,4234,35,-41,-13,4,-2,22,387.96808
107915556,-21,-14,4210,41,-44,-15,5,-1,22,387.96182
107920558,1,-1,4212,35,-42,-14,5,-1,22,387.95032
107925556,7,-4,4215,34,-39,-15,4,0,16,387.9545
107930558,20,-3,4233,35,-43,-14,4,0,16,387.97382
107938556,4,5,4225,35,-40,-16,6,-3,18,387.9519
107940558,-15,7,4238,36,-43,-18,6,-3,18,387.9519
107945556,13,4,4234,36,-43,-14,5,-2,19,387.95712
107950558,1,1,4237,38,-43,-15,5,-2,19,387.91586
107955556,7,-16,4223,34,-44,-11,4,-1,19,387.92633
107960558,0,-3,4224,38,-39,-15,4,-1,19,387.94772
107965556,0,-2,4201,36,-41,-17,5,-5,20,387.96442
107970558,11,-3,4219,34,-43,-15,5,-5,20,387.94928
107975556,11,-6,4208,38,-41,-15,3,-2,20,387.97644
107980558,14,-23,4219,35,-40,-17,3,-2,20,387.9858
107985556,-3,3,4222,37,-41,-15,4,-2,23,387.96704
107990558,-22,-16,4240,36,-40,-15,4,-2,23,387.96442
107995556,3,-6,4256,34,-41,-18,5,-2,18,387.92526
108000558,-8,-16,4235,36,-41,-15,5,-2,18,387.93988
108005556,-7,12,4247,37,-39,-15,4,1,20,387.96024
108010558,10,13,4250,36,-38,-13,4,1,20,387.95868
108015556,-9,-7,4209,35,-40,-14,4,-1,21,387.93048
108020558,15,-1,4219,32,-43,-12,4,-1,21,387.94092
108025556,7,-12,4227,37,-40,-12,6,-2,18,387.93988
108030558,11,-7,4220,34,-41,-13,6,-2,18,387.93988
108038556,-4,-11,4202,34,-42,-16,3,-2,20,387.9237
108040558,-7,-10,4241,37,-40,-16,3,-2,20,387.9237
108045556,-7,-7,4234,35,-39,-13,3,-1,19,387.93414
108050558,-11,4,4229,36,-41,-17,3,-1,19,387.96442
108055556,10,2,4221,37,-43,-14,4,-2,19,387.95032
108060558,-27,6,4216,36,-44,-17,4,-2,19,387.95032
108065556,-6,-5,4233,37,-42,-17,5,-3,20,387.97122
108070558,-8,13,4244,36,-43,-17,5,-3,20,387.96182
108075556,19,-8,4205,36,-40,-16,5,-3,19,387.95712
108080558,-11,-21,4229,35,-40,-18,5,-3,19,387.93155
108085556,-19,7,4209,37,-43,-16,4,-1,19,387.94092
108090558,-26,21,4205,37,-41,-11,4,-1,19,387.97485
108095556,7,0,4231,37,-43,-14,5,-2,20,387.96182
108100558,-10,10,4230,40,-41,-13,5,-2,20,387.97903
108105556,-20,18,4224,37,-42,-14,5,-2,20,387.96964
108110558,14,8,4226,36,-44,-16,5,-2,20,387.96442
108115556,-9,-6,4253,35,-41,-14,5,-2,20,387.9545
108120558,8,1,4235,37,-41,-15,2,-2,20,387.96704
108125556,16,-18,4207,38,-42,-14,2,-2,20,387.95868
108130558,-1,5,4217,36,-41,-13,4,-2,22,387.97748
108138556,-15,-9,4210,36,-41,-16,4,-2,20,387.94092
108140558,-1,-7,4204,35,-40,-14,4,-2,20,387.94092
108145556,31,2,4239,36,-39,-14,4,-2,20,387.95032
108150558,-4,0,4222,35,-40,-14,3,-2,20,387.94354
108155556,11,23,4250,35,-42,-13,3,-2,20,387.96024
108160558,-9,-14,4235,36,-43,-15,4,-1,19,387.96808
108165556,9,16,4224,39,-42,-15,4,-1,19,387.99106
108170558,-11,4,4248,37,-40,-15,4,-1,19,387.9519
108175556,14,-8,4223,37,-40,-15,4,-1,19,387.96286
108180558,10,-8,4240,37,-43,-14,5,-3,21,387.96808
108185556,-3,-6,4242,36,-41,-16,5,-3,21,387.95712
